theta_pair,theta_country
0.006359699868928459,0.015119165618722098
0.007978095712254545,0.015205377685259562
0.011156669037516711,0.007800223493387734
0.009050621894901705,0.012618920381139388
0.007677039965215304,0.0007147327821985356
0.004996811304075076,0.0010939748340195335
0.0028852795614966727,0.010880212447901253
0.009808753317188619,-0.006145852068975039
0.015241745617228278,0.00999057402965539
0.006423780020992019,0.008141250396796173
0.005576151837381115,0.02764778219105667
0.005461236081630141,0.01553727144118352
0.009663203795270251,0.0060230471358890545
0.009700809917364021,0.004476476088668167
0.009854562220706032,0.011007514387928812
0.006501411720293838,0.014899931271998262
0.010020974777883222,0.012704388533556583
0.007815911986358419,0.004624591396169738
0.006679629834209714,0.0035344081375380788
0.00873684709228546,0.005334084120500915
0.0063336254006623235,0.0019114316246417028
0.012364674424076402,0.008430788700553775
0.00987121296080913,0.009786314690705993
0.003996831785666695,-0.0029637763218161944
0.006457836263052745,0.009159688480720223
0.00940625566154262,0.010001605529234054
0.007529027638878147,0.004495664201127569
0.00888244789264111,0.01525487713284789
0.005690902903746516,0.012981590549113107
0.004835665060939593,0.012784244936784536
0.0054019447226198196,0.005834368936332309
0.011021937209757731,0.015689685082805667
0.005792703042868548,0.003841721906670799
0.008196715779282144,-0.003918486723551192
0.008598273488897036,0.011563690061207804
0.010625908144901716,0.019859326298784438
0.005653302872588042,0.014504247347038753
0.011098481069140891,0.004452781414111458
0.008292849171364391,-0.005600648295519995
0.005424607335458789,0.010643868040494806
0.005967238279977997,-0.005358783564041785
0.007348231966468458,0.010983811852381387
0.007342303236219315,-0.00012657119233593488
0.007761803945943528,0.01314990524549182
0.008795707973888315,-0.0018029874647601915
0.011199976637340481,0.006109608500008175
0.008913927832654678,0.00553612401114732
0.007064014952189907,0.005507524121224638
0.008459138011035384,0.016758899320341476
0.010664248808755277,0.011720883951128089
0.005179153838488607,0.010061125070882058
0.007094672531681417,0.00694694012892887
0.0112886322631621,0.015550897462578466
0.005125958565108444,0.012243326816623693
0.006215551837659905,0.011769807839553417
0.005351239599453576,-0.0008168515796152801
0.006078970611684044,0.0013459348589701643
0.009925773298457577,-0.0007012742628576931
0.010275457991502967,0.00564296311804794
0.009107136287817435,-0.005341626698976242
0.00840679324122236,-0.0032905061549171654
0.007845966180875434,0.008853604245899266
0.009411248543063258,0.01288801904808157
0.008298676171594944,0.007545904998310968
0.0017094499721640624,0.008174397464493324
0.007959378786875776,0.0069567397552724305
0.007393809509668084,0.004322041090831585
0.005355097787602089,0.003860878218478813
0.009489050194218302,0.008353586076427775
0.007562380747290039,0.00246876395912184
0.00501549214726691,-0.0036812287453340804
0.007185868865217415,-0.002156045778135999
0.006756161977136257,0.010241049222779538
0.0031448989216116014,0.007484530934183896
0.008862200197723503,0.005180891360304436
0.00951121147636953,0.009891182406083839
0.010395490068095497,0.013197619279485059
0.00938885185630313,0.012225284900709645
0.011579393300337141,0.012051060157745487
0.01089765906828846,-0.007725055144984885
